workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	vol_ctxsw	1178.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	invol_ctxsw	40.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	rss_mb	81.699
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	io_read_mb	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	io_write_mb	91.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	threads	6.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	disk_bytes	31884413.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	wu_per_s	133513.968
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	ops_per_s	133512.975
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	num-immutable-mem-table	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	mem-table-flush-pending	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	compaction-pending	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	background-errors	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	cur-size-active-mem-table	37750784.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	cur-size-all-mem-tables	37750784.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	size-all-mem-tables	37750784.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	num-entries-active-mem-table	155631.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	num-entries-imm-mem-tables	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	num-deletes-active-mem-table	39015.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	num-deletes-imm-mem-tables	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	estimate-num-keys	98047.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	estimate-table-readers-mem	59965.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	6.040	num-snapshots	0.000
